symbol,side,entry_price,entry_time,stop_price,vwap,shares,or_high,or_low,or_range,or_in_atr,base_range,atr,stop_distance,r_amount,target_r1,target_r2,exit_price,exit_reason,pnl,r_multiple,date,logged_at
SYMBOL,LONG,230.94000244140625,09:55:00,230.0846354546422,230.1712132788261,292,230.94000244140625,229.19000244140625,1.75,2.02130281800958,1.430999755859375,0.8657782418387276,0.8553669867640394,0.8553669867640394,232.65073641493433,233.50610340169837,230.0846354546422,STOP_LOSS,-249.76716013509952,-1.0,2025-09-12,2025-11-07T10:34:34.666027
SYMBOL,SHORT,236.77999877929688,09:45:00,237.00966267606495,236.9430497784645,1088,238.19000244140625,236.77999877929688,1.410003662109375,2.116712698142597,3.1172027587890625,0.6661289760044643,0.22966389676807353,0.22966389676807353,236.32067098576073,236.09100708899265,237.00966267606495,STOP_LOSS,-249.874319683664,-1.0,2025-09-15,2025-11-07T10:34:34.671711
SYMBOL,LONG,237.92999267578125,09:45:00,237.57149938437104,237.6603585065111,697,237.92999267578125,236.32350158691406,1.6064910888671875,1.807907899804486,2.8264923095703125,0.8885912214006696,0.3584932914102126,0.3584932914102126,238.64697925860168,239.0054725500119,237.57149938437104,STOP_LOSS,-249.86982411291817,-1.0,2025-09-16,2025-11-07T10:34:34.675484
SYMBOL,SHORT,238.7899932861328,14:15:00,239.55230268274343,239.49903534003974,327,240.10000610351562,238.7899932861328,1.3100128173828125,2.4593170052994493,0.6999969482421875,0.5326734270368304,0.7623093966106183,0.7623093966106183,237.26537449291158,236.50306509630096,239.55230268274343,STOP_LOSS,-249.27517269167217,-1.0,2025-09-17,2025-11-07T10:34:34.679257
SYMBOL,SHORT,238.9499969482422,09:45:00,239.42559461535183,239.34415976602148,525,241.1999969482422,238.9499969482422,2.25,2.7629448798663754,2.1399993896484375,0.8143484933035714,0.47559766710963913,0.47559766710963913,237.9988016140229,237.52320394691327,239.42559461535183,STOP_LOSS,-249.68877523256054,-1.0,2025-09-18,2025-11-07T10:34:34.683170
SYMBOL,LONG,242.58999633789062,10:50:00,241.49072554756128,241.57472049472227,227,242.58999633789062,240.8000030517578,1.7899932861328125,2.1310725783325135,1.989990234375,0.839949471609933,1.0992707903293422,1.0992707903293422,244.7885379185493,245.88780870887865,241.49072554756128,STOP_LOSS,-249.53446940476067,-1.0,2025-09-19,2025-11-07T10:34:34.687135
SYMBOL,LONG,251.27999877929688,09:55:00,250.0272950847741,250.12407013970574,199,251.27999877929688,248.1699981689453,3.1100006103515625,3.213638692892901,1.5498046875,0.9677505493164062,1.2527036945227792,1.2527036945227792,253.78540616834243,255.0381098628652,250.0272950847741,STOP_LOSS,-249.28803521003306,-1.0,2025-09-22,2025-11-07T10:34:34.690943
SYMBOL,SHORT,255.7899932861328,09:45:00,256.51631943904397,256.4393767772136,344,257.3399963378906,255.7899932861328,1.5500030517578125,2.0144910702144054,2.05999755859375,0.7694266183035714,0.726326152911156,0.726326152911156,254.3373409803105,253.61101482739934,256.51631943904397,STOP_LOSS,-249.85619660143766,-1.0,2025-09-23,2025-11-07T10:34:34.694808
SYMBOL,SHORT,252.6199951171875,09:45:00,253.64166348194536,253.56467722357482,244,255.72999572753906,252.6199951171875,3.1100006103515625,4.0396827644007525,1.7949981689453125,0.7698625837053571,1.0216683647578577,1.0216683647578577,250.57665838767178,249.55499002291393,253.64166348194536,STOP_LOSS,-249.28708100091728,-1.0,2025-09-24,2025-11-07T10:34:34.699083
SYMBOL,LONG,254.2899932861328,14:15:00,253.09807810645344,253.18936642781225,209,254.2899932861328,251.71200561523438,2.5779876708984375,2.8240059982759735,1.717987060546875,0.9128832135881696,1.1919151796793699,1.1919151796793699,256.67382364549155,257.8657388251709,253.09807810645344,STOP_LOSS,-249.1102725529883,-1.0,2025-09-25,2025-11-07T10:34:34.702879
SYMBOL,LONG,255.28500366210938,09:45:00,254.8361693443829,254.90678723814685,556,255.28500366210938,253.77999877929688,1.5050048828125,2.131194804312865,2.2240142822265625,0.7061789376395089,0.4488343177264653,0.4488343177264653,256.1826722975623,256.6315066152888,254.8361693443829,STOP_LOSS,-249.55188065591472,-1.0,2025-09-26,2025-11-07T10:34:34.706644
SYMBOL,LONG,255.58999633789062,09:55:00,254.85021333843423,254.91605839197078,337,255.58999633789062,254.1999969482422,1.3899993896484375,2.111015657200177,1.3199920654296875,0.6584505353655133,0.7397829994563949,0.7397829994563949,257.0695623368034,257.8093453362598,254.85021333843423,STOP_LOSS,-249.3068708168051,-1.0,2025-09-30,2025-11-07T10:34:34.716113
SYMBOL,LONG,257.2349853515625,11:25:00,255.9824218459537,256.0530748349325,199,257.2349853515625,254.5,2.7349853515625,3.8710115326944794,1.990020751953125,0.7065298897879464,1.252563505608805,1.252563505608805,259.7401123627801,260.9926758683889,255.9824218459537,STOP_LOSS,-249.26013761615218,-1.0,2025-10-02,2025-11-07T10:34:34.723347
SYMBOL,LONG,258.1600036621094,09:45:00,256.8182116849901,256.9065989835741,186,258.1600036621094,253.9600067138672,4.1999969482421875,4.751810515230771,1.949981689453125,0.8838729858398438,1.3417919771192715,1.3417919771192715,260.8435876163479,262.1853795934672,256.8182116849901,STOP_LOSS,-249.5733077441845,-1.0,2025-10-03,2025-11-07T10:34:34.727128
SYMBOL,SHORT,256.3399963378906,09:45:00,257.073038824284,256.9671733457684,341,259.07000732421875,256.3399963378906,2.730010986328125,2.578754684347074,3.1039886474609375,1.05865478515625,0.7330424863934013,0.7330424863934013,254.87391136510382,254.14086887871042,257.073038824284,STOP_LOSS,-249.96748786014984,-1.0,2025-10-06,2025-11-07T10:34:34.731321
SYMBOL,SHORT,256.66680908203125,09:45:00,257.0601140744878,257.0056637396664,635,257.3999938964844,256.66680908203125,0.733184814453125,1.3465203048936716,1.110015869140625,0.5445033482142857,0.3933049924565353,0.3933049924565353,255.88019909711818,255.48689410466164,257.0601140744878,STOP_LOSS,-249.7486702098999,-1.0,2025-10-07,2025-11-07T10:34:34.735643
SYMBOL,LONG,257.6799011230469,09:50:00,256.85132216352116,256.91176615068633,301,257.6799011230469,256.1099853515625,1.569915771484375,2.597306771299155,1.46002197265625,0.6044398716517857,0.8285789595257143,0.8285789595257143,259.3370590420983,260.165638001624,256.85132216352116,STOP_LOSS,-249.40226681724,-1.0,2025-10-08,2025-11-07T10:34:34.739507
SYMBOL,SHORT,256.3299865722656,09:45:00,256.6384845470584,256.5659667160735,810,258.0,256.3299865722656,1.670013427734375,2.30290041090908,1.70318603515625,0.7251783098493304,0.30849797479277186,0.30849797479277186,255.71299062268008,255.4044926478873,256.6384845470584,STOP_LOSS,-249.8833595821452,-1.0,2025-10-09,2025-11-07T10:34:34.743758
SYMBOL,SHORT,254.42999267578125,10:55:00,255.2123014223434,255.1431528409748,319,256.1288146972656,254.42999267578125,1.698822021484375,2.4567706059349885,1.44970703125,0.6914858136858258,0.782308746562137,0.782308746562137,252.86537518265698,252.08306643609484,255.2123014223434,STOP_LOSS,-249.5564901533217,-1.0,2025-10-10,2025-11-07T10:34:34.747572
SYMBOL,LONG,249.49000549316406,12:20:00,247.40734429334927,247.4995184964045,120,249.49000549316406,245.55999755859375,3.9300079345703125,4.263674438513802,1.772796630859375,0.9217420305524554,2.082661199814794,2.082661199814794,253.65532789279365,255.73798909260844,247.40734429334927,STOP_LOSS,-249.91934397777527,-1.0,2025-10-13,2025-11-07T10:34:34.751314
SYMBOL,LONG,247.13999938964844,10:25:00,246.11776764966942,246.19751291508516,244,247.13999938964844,245.50010681152344,1.639892578125,2.0564137188279896,2.1800079345703125,0.7974526541573661,1.02223173997902,1.02223173997902,249.18446286960648,250.2066946095855,246.11776764966942,STOP_LOSS,-249.42454455488087,-1.0,2025-10-14,2025-11-07T10:34:34.755116
SYMBOL,LONG,250.25,09:55:00,249.47588189406488,249.5561381109315,322,250.25,248.63999938964844,1.6100006103515625,2.006075881980678,1.5999908447265625,0.8025621686662946,0.7741181059351163,0.7741181059351163,251.79823621187023,252.57235431780535,249.47588189406488,STOP_LOSS,-249.26603011110745,-1.0,2025-10-15,2025-11-07T10:34:34.761029
SYMBOL,LONG,248.3800048828125,10:35:00,247.5179031390917,247.58817585724879,289,248.3800048828125,246.6199951171875,1.760009765625,2.5045420353467596,0.8499908447265625,0.7027271815708706,0.8621017437208138,0.8621017437208138,250.10420837025413,250.96631011397494,247.5179031390917,STOP_LOSS,-249.1474039353152,-1.0,2025-10-16,2025-11-07T10:34:34.764778
SYMBOL,LONG,249.19000244140625,10:00:00,248.15522177843155,248.24509397517403,241,249.19000244140625,247.3699951171875,1.82000732421875,2.0251060841809356,1.9199981689453125,0.8987219674246651,1.034780662974697,1.034780662974697,251.25956376735564,252.29434443033034,248.15522177843155,STOP_LOSS,-249.38213977690197,-1.0,2025-10-17,2025-11-07T10:34:34.768557
SYMBOL,LONG,259.20001220703125,09:55:00,258.10000420568275,258.20878585677093,227,259.20001220703125,255.6300048828125,3.57000732421875,3.2818102028302456,1.21990966796875,1.0878165108816964,1.100008001348499,1.100008001348499,261.40002820972825,262.50003621107675,258.10000420568275,STOP_LOSS,-249.70181630610927,-1.0,2025-10-20,2025-11-07T10:34:34.772301
SYMBOL,LONG,264.82000732421875,09:50:00,263.5785511689218,263.68546972186545,201,264.82000732421875,261.8800048828125,2.94000244140625,2.7497589150463515,1.8900146484375,1.069185529436384,1.2414561552969303,1.2414561552969303,267.3029196348126,268.54437579010954,263.5785511689218,STOP_LOSS,-249.532687214683,-1.0,2025-10-21,2025-11-07T10:34:34.776360
SYMBOL,SHORT,260.0299987792969,09:55:00,260.86515731028715,260.7727176043022,299,262.8500061035156,260.0299987792969,2.82000732421875,3.0506450601199333,1.258514404296875,0.9243970598493304,0.8351585309902703,0.8351585309902703,258.35968171731633,257.52452318632606,260.86515731028715,STOP_LOSS,-249.7124007660908,-1.0,2025-10-22,2025-11-07T10:34:34.780464
SYMBOL,LONG,260.1799011230469,11:50:00,259.05543399618114,259.12699466512646,222,260.1799011230469,258.37799072265625,1.801910400390625,2.518017825920082,1.19000244140625,0.715606689453125,1.1244671268657385,1.1244671268657385,262.42883537677835,263.5533025036441,259.05543399618114,STOP_LOSS,-249.63170216419394,-1.0,2025-10-23,2025-11-07T10:34:34.784528
SYMBOL,LONG,261.6199951171875,10:40:00,260.3011259319866,260.37579961188334,189,261.6199951171875,259.5899963378906,2.029998779296875,2.7184930247221715,1.420013427734375,0.7467367989676339,1.3188691852009242,1.3188691852009242,264.25773348758935,265.5766026727903,260.3011259319866,STOP_LOSS,-249.26627600297468,-1.0,2025-10-24,2025-11-07T10:34:34.788409
SYMBOL,LONG,266.6600036621094,10:00:00,265.8531287974319,265.92152631940456,309,266.6600036621094,264.7149963378906,1.94500732421875,2.843680981595092,1.58990478515625,0.6839752197265625,0.8068748646774679,0.8068748646774679,268.2737533914643,269.0806282561418,265.8531287974319,STOP_LOSS,-249.3243331853376,-1.0,2025-10-27,2025-11-07T10:34:34.792510
SYMBOL,SHORT,268.260009765625,10:25:00,269.0225837755175,268.9505592393847,327,269.8699951171875,268.260009765625,1.6099853515625,2.2353290114825644,1.489990234375,0.720245361328125,0.7625740098924894,0.7625740098924894,266.73486174584,265.97228773594753,269.0225837755175,STOP_LOSS,-249.36170123484402,-1.0,2025-10-28,2025-11-07T10:34:34.796308
SYMBOL,LONG,270.8599853515625,09:50:00,269.7951441525279,269.8684735331082,234,270.8599853515625,268.70001220703125,2.15997314453125,2.945576694411415,2.09002685546875,0.7332938058035714,1.0648411990346176,1.0648411990346176,272.98966774963174,274.05450894866635,269.7951441525279,STOP_LOSS,-249.17284057410052,-1.0,2025-10-29,2025-11-07T10:34:34.802463
SYMBOL,SHORT,270.6499938964844,10:00:00,271.79573369988543,271.70370118558577,218,274.1400146484375,270.6499938964844,3.490020751953125,3.7921606059673,1.120025634765625,0.9203251429966518,1.1457398034010566,1.1457398034010566,268.35851428968226,267.2127744862812,271.79573369988543,STOP_LOSS,-249.77127714143035,-1.0,2025-10-30,2025-11-07T10:34:34.806343
SYMBOL,SHORT,267.6199951171875,09:45:00,269.03639831570143,268.9461312432963,176,270.8299865722656,267.6199951171875,3.209991455078125,3.5561045346315643,2.82000732421875,0.9026707240513393,1.4164031985139331,1.4164031985139331,264.78718872015963,263.3707855216457,269.03639831570143,STOP_LOSS,-249.28696293845223,-1.0,2025-11-03,2025-11-07T10:34:34.813697
SYMBOL,LONG,269.1300048828125,09:45:00,268.4345811440663,268.5103268628861,359,269.1300048828125,267.614990234375,1.5150146484375,2.000132379814956,1.454986572265625,0.7574571881975446,0.6954237387461717,0.6954237387461717,270.52085236030484,271.216276099051,268.4345811440663,STOP_LOSS,-249.65712220987564,-1.0,2025-11-04,2025-11-07T10:34:34.817502
SYMBOL,LONG,269.1499938964844,09:55:00,267.8208296160293,267.8993225708284,188,269.1499938964844,266.92999267578125,2.220001220703125,2.8282808646775233,1.3800048828125,0.7849295479910714,1.3291642804550747,1.3291642804550747,271.8083224573945,273.1374867378496,267.8208296160293,STOP_LOSS,-249.88288472555405,-1.0,2025-11-05,2025-11-07T10:34:34.821545
SYMBOL,LONG,269.5,09:55:00,268.75235238643785,268.84973877385414,334,269.5,267.8900146484375,1.6099853515625,1.6531934228963072,1.540008544921875,0.9738638741629464,0.747647613562151,0.747647613562151,270.9952952271243,271.74294284068645,268.75235238643785,STOP_LOSS,-249.71430292975845,-1.0,2025-11-06,2025-11-07T10:34:34.825667
SYMBOL,SHORT,180.25999450683594,09:45:00,180.6350875587825,180.5564328608193,666,181.89999389648438,180.25999450683594,1.6399993896484375,2.0850622176648286,2.2249908447265625,0.7865469796316964,0.37509305194654985,0.37509305194654985,179.50980840294284,179.1347153509963,180.6350875587825,STOP_LOSS,-249.8119725964022,-1.0,2025-08-15,2025-11-07T10:34:35.142881
SYMBOL,LONG,182.64999389648438,10:20:00,182.1017759577972,182.1680728894727,456,182.64999389648438,180.60450744628906,2.0454864501953125,3.0853410535002967,0.9499053955078125,0.6629693167550224,0.5482179386871735,0.5482179386871735,183.74642977385872,184.2946477125459,182.1017759577972,STOP_LOSS,-249.98738004135112,-1.0,2025-08-18,2025-11-07T10:34:35.146756
SYMBOL,SHORT,180.86000061035156,09:45:00,181.11187593923,181.03172958564463,992,182.5,180.86000061035156,1.6399993896484375,2.046255776192432,2.1941986083984375,0.8014635358537946,0.251875328878441,0.251875328878441,180.35624995259468,180.10437462371624,181.11187593923,STOP_LOSS,-249.86032624741347,-1.0,2025-08-19,2025-11-07T10:34:35.150756
SYMBOL,SHORT,173.5500030517578,09:45:00,173.7956197265951,173.67570624392908,1017,175.11000061035156,173.5500030517578,1.55999755859375,1.300935911384271,2.62139892578125,1.1991348266601562,0.24561667483729366,0.24561667483729366,173.05876970208323,172.81315302724593,173.7956197265951,STOP_LOSS,-249.79215830952765,-1.0,2025-08-20,2025-11-07T10:34:35.155052
SYMBOL,SHORT,174.59500122070312,09:55:00,175.7756750561362,175.67940528510525,211,176.89999389648438,174.59500122070312,2.30499267578125,2.3943057629582496,2.04998779296875,0.9626977103097099,1.1806738354330832,1.1806738354330832,172.23365354983696,171.05297971440388,175.7756750561362,STOP_LOSS,-249.12217927638056,-1.0,2025-08-21,2025-11-07T10:34:35.161305
SYMBOL,LONG,173.5500030517578,09:45:00,172.87348376413874,172.99073295324308,369,173.5500030517578,171.1999969482422,2.350006103515625,2.004283459414036,2.451995849609375,1.1724918910435267,0.6765192876190724,0.6765192876190724,174.90304162699596,175.57956091461503,172.87348376413874,STOP_LOSS,-249.63561713143773,-1.0,2025-08-22,2025-11-07T10:34:35.165104
SYMBOL,LONG,178.4499969482422,10:00:00,177.55911702570913,177.63702600485254,280,178.4499969482422,176.57000732421875,1.8799896240234375,2.413058988441813,1.214996337890625,0.7790897914341518,0.8908799225330597,0.8908799225330597,180.2317567933083,181.12263671584137,177.55911702570913,STOP_LOSS,-249.44637830925672,-1.0,2025-08-25,2025-11-07T10:34:35.171414
SYMBOL,LONG,181.22999572753906,10:40:00,180.07767487591454,180.14359480650884,216,181.22999572753906,179.24000549316406,1.989990234375,3.0187990436792553,1.32000732421875,0.6591993059430804,1.1523208516245234,1.1523208516245234,183.5346374307881,184.68695828241263,180.07767487591454,STOP_LOSS,-248.90130395089705,-1.0,2025-08-26,2025-11-07T10:34:35.175408
SYMBOL,LONG,182.07000732421875,10:50:00,180.72624824728152,180.7883290665477,186,182.07000732421875,180.5500030517578,1.5200042724609375,2.448428178667612,1.94000244140625,0.6208081926618304,1.343759076937232,1.343759076937232,184.7575254780932,186.10128455503045,180.72624824728152,STOP_LOSS,-249.93918831032516,-1.0,2025-08-27,2025-11-07T10:34:35.179349
SYMBOL,SHORT,179.35000610351562,09:50:00,181.1422322831686,181.00110581396518,139,184.47000122070312,179.35000610351562,5.1199951171875,3.6279481418954145,2.1999969482421875,1.4112646920340401,1.792226179652971,1.792226179652971,175.76555374420968,173.9733275645567,181.1422322831686,STOP_LOSS,-249.11943897176297,-1.0,2025-08-28,2025-11-07T10:34:35.183410
SYMBOL,SHORT,174.69000244140625,09:45:00,175.80323759102058,175.708772716753,224,178.11000061035156,174.69000244140625,3.4199981689453125,3.6203913840587316,3.0500030517578125,0.9446487426757812,1.1132351496143258,1.1132351496143258,172.4635321421776,171.35029699256327,175.80323759102058,STOP_LOSS,-249.36467351360898,-1.0,2025-08-29,2025-11-07T10:34:35.187241
SYMBOL,LONG,170.72000122070312,09:45:00,169.90491038177547,170.00295769274086,306,170.72000122070312,168.64999389648438,2.07000732421875,2.1112331422829116,2.3446044921875,0.9804731096540179,0.8150908389276594,0.8150908389276594,172.35018289855844,173.1652737374861,169.90491038177547,STOP_LOSS,-249.4177967118638,-1.0,2025-09-02,2025-11-07T10:34:35.191034
SYMBOL,LONG,171.69000244140625,10:00:00,170.57262839171113,170.6474241419204,223,171.69000244140625,169.52000427246094,2.1699981689453125,2.9012319053878013,1.519989013671875,0.7479575020926339,1.1173740496951154,1.1173740496951154,173.92475054079648,175.0421245904916,170.57262839171113,STOP_LOSS,-249.17441308201074,-1.0,2025-09-03,2025-11-07T10:34:35.194813
SYMBOL,SHORT,170.07000732421875,09:45:00,170.91438528280892,170.83574715153102,296,171.86000061035156,170.07000732421875,1.7899932861328125,2.2762408732820703,2.089996337890625,0.7863813127790179,0.8443779585901723,0.8443779585901723,168.3812514070384,167.53687344844823,170.91438528280892,STOP_LOSS,-249.935875742691,-1.0,2025-09-04,2025-11-07T10:34:35.199610
SYMBOL,LONG,167.7899932861328,09:45:00,167.3152478438063,167.41910145098404,526,167.7899932861328,166.41000366210938,1.3799896240234375,1.3287835266633854,2.3000030517578125,1.0385360717773438,0.4747454423265083,0.4747454423265083,168.73948417078583,169.21422961311234,167.3152478438063,STOP_LOSS,-249.71610266374336,-1.0,2025-09-05,2025-11-07T10:34:35.205825
SYMBOL,LONG,169.6649932861328,09:45:00,169.2816015569501,169.35401464724725,652,169.6649932861328,167.4499969482422,2.214996337890625,3.058834153881814,1.475006103515625,0.7241309029715401,0.3833917291827049,0.3833917291827049,170.43177674449822,170.81516847368093,169.2816015569501,STOP_LOSS,-249.9714074271236,-1.0,2025-09-08,2025-11-07T10:34:35.209624
SYMBOL,LONG,169.63999938964844,15:15:00,168.18938104979893,168.25638718819178,172,169.63999938964844,168.33009338378906,1.309906005859375,1.9549044867790966,1.285003662109375,0.6700613839285714,1.4506183398495125,1.4506183398495125,172.54123606934746,173.99185440919697,168.18938104979893,STOP_LOSS,-249.50635445411615,-1.0,2025-09-09,2025-11-07T10:34:35.214319
SYMBOL,LONG,177.8699951171875,09:45:00,177.2420269483032,177.33525814947507,398,177.8699951171875,175.47999572753906,2.3899993896484375,2.563518821603928,2.3899993896484375,0.93231201171875,0.6279681688843084,0.6279681688843084,179.12593145495612,179.75389962384043,177.2420269483032,STOP_LOSS,-249.93133121595474,-1.0,2025-09-10,2025-11-07T10:34:35.219261
SYMBOL,SHORT,177.86000061035156,09:50:00,178.81989441551664,178.7526716023191,260,180.0,177.86000061035156,2.1399993896484375,3.1834421796060783,1.855804443359375,0.6722281319754464,0.9598938051650805,0.9598938051650805,175.9402130000214,174.98031919485632,178.81989441551664,STOP_LOSS,-249.57238934292093,-1.0,2025-09-11,2025-11-07T10:34:35.223289
SYMBOL,LONG,177.8800048828125,09:45:00,177.2441942300611,177.30320508995928,393,177.8800048828125,176.4499969482422,1.4300079345703125,2.423296215371601,1.6300048828125,0.5901085989815849,0.6358106527513883,0.6358106527513883,179.15162618831528,179.78743684106666,177.2441942300611,STOP_LOSS,-249.8735865312956,-1.0,2025-09-12,2025-11-07T10:34:35.227224
